27.5816896,-81.09875269999999,Dunedin Cam,Florida,Tampa,https://www.earthcam.com/usa/florida/dunedin/stjosephsound/,https://static.earthcam.com/camshots/512x288/4e2f6299f9721a65cb303e64e338ac38.jpg,0
25.8420053,-82.73259519999999,Englewood Beach Cam,Florida,Englewood,https://www.earthcam.com/usa/florida/portcharlotte/,https://static.earthcam.com/camshots/512x288/bc0df2ee45b56f8f1c3c016b5c37770f.jpg,0
24.612028000000002,-81.7164326,Windjammer Beach Club Cam,Florida,Lauderdale-By-The-Sea,https://www.earthcam.com/usa/florida/lauderdalebythesea/?cam=windjammer,https://static.earthcam.com/camshots/512x288/f4dc06ab70316542a7f9ba7b32216256.jpg,0
35.2200791,-87.121076,The McLemore Golf Cam,Georgia,Rising Fawn,https://www.earthcam.com/usa/georgia/risingfawn/,https://static.earthcam.com/camshots/512x288/1ea5aab432e65048319ce2d14ad41e82.jpg,0
39.018371,-84.18804349999999,Downtown Carmel Cam,Indiana,Carmel,https://www.earthcam.com/usa/indiana/carmel/,https://static.earthcam.com/camshots/512x288/052021a1a078fd0ab9295828d6ac0879.jpg,0
41.6763545,-88.2319898,University of Notre Dame Cam,Indiana,South Bend,https://www.earthcam.com/usa/indiana/notredame/,https://static.earthcam.com/camshots/512x288/20c191aa2a76665ed2441ba4dbb11172.jpg,0
39.2236712,-83.5385536,Cincinnati-Covington Cam,Kentucky,Covington,https://www.earthcam.com/usa/kentucky/covington/,https://static.earthcam.com/camshots/512x288/b7de0dd261fc37a132caed6668b0f47f.jpg,0
35.480925400000004,-82.8632373,Hyden Cam,Kentucky,Hyden,https://www.earthcam.com/usa/kentucky/hyden/,https://static.earthcam.com/camshots/512x288/050cfd11ae8031d921a475e012829d79.jpg,0
36.8826647,-86.9284557,Ohio River Cam,Kentucky,Louisville,https://www.earthcam.com/usa/kentucky/louisville,https://static.earthcam.com/camshots/512x288/bd16142cb9f4ef40ca668bc90762c2d5.jpg,0
38.3433781,-85.4105424,Scottsville Main Street Cam,Kentucky,Scottsville,https://www.earthcam.com/usa/kentucky/scottsville/,https://static.earthcam.com/camshots/512x288/31f47c6313fa49d24c62488a98e898f2.jpg,0
31.69106579999999,-90.2715323,Cats Meow Karaoke,Louisiana,New Orleans,https://www.earthcam.com/usa/louisiana/neworleans/bourbonstreet/?cam=catsmeowkaraoke,https://static.earthcam.com/camshots/512x288/c4553d860a5c4336d24fa2ac466a354b.jpg,0
